clubId,clubName,id,leagueId,leagueName,name,nationId,nationName,positions,priceText,qualityAndRarity,rating
1,Arsenal,30264,13,Arsenal,"Mohamed Elneny",111,Egypt,CDM;CM,700,"  gold non-rare",76
5,Chelsea,30336,13,Chelsea,"Ruben Loftus-Cheek",14,England,CM;RM,750,"  gold non-rare",76
95,"Leicester City",30552,13,"Leicester City","Ayoze Pérez Gutiérrez",45,Spain,RW;RM,900,"  gold non-rare",76
1943,"AFC Bournemouth",30859,13,"AFC Bournemouth","David Brooks",50,Wales,RW;RM,700,"  gold non-rare",76
144,Fulham,30909,13,Fulham,"Harry Wilson",50,Wales,RM;CAM;RW,700,"  gold non-rare",76
1925,Brentford,30935,13,Brentford,"David Raya Martin",45,Spain,GK,700,"  gold non-rare",76
17,Southampton,31691,13,Southampton,"Ché Adams",42,Scotland,ST;CF,700,"  gold non-rare",76
19,"West Ham",31708,13,"West Ham","Thilo Kehrer",21,Germany,CB;RB,700,"  gold non-rare",76
5,Chelsea,32236,13,Chelsea,Chalobah,14,England,CB;CDM;CM,700,"  gold non-rare",76
17,Southampton,32302,13,Southampton,"Romain Perraud",18,France,LB;LWB,700,"  gold non-rare",76
95,"Leicester City",32342,13,"Leicester City","James Justin",14,England,LB;RB;LWB,750,"  gold non-rare",76
8,"Leeds United",32525,13,"Leeds United","Tyler Adams",95,"United States",CDM;RWB;CM,700,"  gold rare",76
1799,"Crystal Palace",32655,13,"Crystal Palace","Odsonne Edouard",18,France,ST;CF;LW,700,"  gold rare",76
1799,"Crystal Palace",32980,13,"Crystal Palace","Eberechi Eze",14,England,CAM;CM;LM,700,"  gold non-rare",76
8,"Leeds United",33008,13,"Leeds United","Marc Roca Junqué",45,Spain,CDM;CM,700,"  gold non-rare",76
1799,"Crystal Palace",33080,13,"Crystal Palace","Jean-Philippe Mateta",18,France,ST;CF,700,"  gold non-rare",76
8,"Leeds United",33095,13,"Leeds United","Robin Koch",21,Germany,CB;CDM,700,"  gold non-rare",76
14,"Nott'm Forest",33526,13,"Nott'm Forest","Emmanuel Dennis",133,Nigeria,ST;RM;LM;CF,700,"  gold rare",76
8,"Leeds United",33586,13,"Leeds United","Pascal Struijk",34,Netherlands,CB;CDM,700,"  gold non-rare",76
95,"Leicester City",33687,13,"Leicester City","Boubakary Soumaré",18,France,CDM;CM,700,"  gold non-rare",76
1808,Brighton,33689,13,Brighton,"Alexis Mac Allister",52,Argentina,CAM;CM,700,"  gold non-rare",76
1799,"Crystal Palace",33898,13,"Crystal Palace","Tyrick Mitchell",14,England,LB;LWB,750,"  gold non-rare",76
1925,Brentford,34014,13,Brentford,"Mikkel Damsgaard",13,Denmark,LM;LW,700,"  gold non-rare",76
9,Liverpool,34215,13,Liverpool,"Curtis Jones",14,England,CM,950,"  gold non-rare",76
1799,"Crystal Palace",34246,13,"Crystal Palace","Cheick Doucouré",126,Mali,CM;CDM,700,"  gold non-rare",76
1808,Brighton,34371,13,Brighton,"Enock Mwepu",147,Zambia,CM;CDM;CAM,2.8K,"  gold rare",76
7,Everton,34382,13,Everton,"Dwight McNeil",14,England,LM;RM;LW,700,"  gold non-rare",76
7,Everton,34614,13,Everton,"Vitaliy Mykolenko",49,Ukraine,LB;LWB,750,"  gold non-rare",76
144,Fulham,35035,13,Fulham,"Manor Solomon",26,Israel,LM;RM;CAM;LW,700,"  gold non-rare",76
1799,"Crystal Palace",35247,13,"Crystal Palace","Michael Olise",18,France,RW;RM;CAM,700,"  gold non-rare",76
7,Everton,37999,13,Everton,"Neal Maupay",18,France,ST;CF,700,"  gold non-rare",76
2,"Aston Villa",38004,13,"Aston Villa","Leander Dendoncker",7,Belgium,CM;CB,700,"  gold non-rare",76
2,"Aston Villa",38030,13,"Aston Villa","Jan Bednarek",37,Poland,CB,850,"  gold non-rare",76
144,Fulham,38238,13,Fulham,"Carlos Vinícius Alves Morais",54,Brazil,ST;CF,700,"  gold non-rare",76
144,Fulham,44556,13,Fulham,"Andreas Hugo Hoelgebaum Pereira",54,Brazil,CAM;RM;CM,700,"  gold non-rare",76
14,"Nott'm Forest",51307,13,"Nott'm Forest","Chris Wood",198,"New Zealand",ST;CF,700,"  gold non-rare",76
2,"Aston Villa",51830,13,"Aston Villa","Bertrand Traoré",101,"Burkina Faso",RM;RW,700,"  gold non-rare",76
95,"Leicester City",51841,13,"Leicester City","Mateus Tetê",54,Brazil,RW;RM,750,"  gold non-rare",76
17,Southampton,51887,13,Southampton,"Jan Bednarek",37,Poland,CB,700,"  gold non-rare",76
2,"Aston Villa",26314,13,"Aston Villa","Jacob Ramsey",14,England,CM;CAM,700,"  gold rare",75
7,Everton,26315,13,Everton,"Anthony Gordon",14,England,LM;RM;LW,800,"  gold non-rare",75
17,Southampton,26318,13,Southampton,"Tino Livramento",14,England,RB;RWB,750,"  gold non-rare",75
18,Spurs,26338,13,Spurs,"Djed Spence",14,England,RWB;RB,850,"  gold non-rare",75
110,Wolves,26488,13,Wolves,"Nathan Collins",25,"Republic of Ireland",CB;RB,2.4K,"  gold non-rare",75
1799,"Crystal Palace",27996,13,"Crystal Palace","James McArthur",42,Scotland,CDM;CM,700,"  gold non-rare",75
7,Everton,28007,13,Everton,"Asmir Begović",8,"Bosnia and Herzegovina",GK,700,"  gold non-rare",75
1808,Brighton,28141,13,Brighton,"Adam Lallana",14,England,CM,700,"  gold non-rare",75
95,"Leicester City",28201,13,"Leicester City","Marc Albrighton",14,England,RM;RWB;RW,3.5K,"  gold non-rare",75
1808,Brighton,28312,13,Brighton,"Danny Welbeck",14,England,ST;CF,700,"  gold non-rare",75
8,"Leeds United",28315,13,"Leeds United","Luke Ayling",14,England,RB;RWB;CB,750,"  gold non-rare",75
17,Southampton,28439,13,Southampton,"Alex McCarthy",14,England,GK,700,"  gold non-rare",75
13,"Newcastle Utd",28709,13,"Newcastle Utd","Karl Darlow",14,England,GK,900,"  gold non-rare",75
1925,Brentford,28780,13,Brentford,"Pontus Jansson",46,Sweden,CB,700,"  gold non-rare",75
144,Fulham,28818,13,Fulham,"Tom Cairney",42,Scotland,CM;CAM,700,"  gold non-rare",75
8,"Leeds United",28828,13,"Leeds United","Joel Robles Blázquez",45,Spain,GK,700,"  gold non-rare",75
1799,"Crystal Palace",28862,13,"Crystal Palace","Jordan Ayew",117,Ghana,RW;RM;ST,700,"  gold non-rare",75
1,Arsenal,29160,13,Arsenal,Cédric,38,Portugal,RB;RWB,2.9K,"  gold non-rare",75
95,"Leicester City",29318,13,"Leicester City","Jannik Vestergaard",13,Denmark,CB,700,"  gold non-rare",75
13,"Newcastle Utd",29382,13,"Newcastle Utd","Jamaal Lascelles",14,England,CB,750,"  gold non-rare",75
8,"Leeds United",29390,13,"Leeds United","Stuart Dallas",35,"Northern Ireland",CM;LB;CDM,700,"  gold non-rare",75
1943,"AFC Bournemouth",29544,13,"AFC Bournemouth","Ryan Fredericks",14,England,RB;RWB,700,"  gold non-rare",75
2,"Aston Villa",29610,13,"Aston Villa","Calum Chambers",14,England,CB;RB;CDM,700,"  gold non-rare",75
144,Fulham,29611,13,Fulham,"Harrison Reed",14,England,CDM;CM,700,"  gold non-rare",75
1799,"Crystal Palace",29617,13,"Crystal Palace","Sam Johnstone",14,England,GK,700,"  gold non-rare",75
1799,"Crystal Palace",29662,13,"Crystal Palace","Will Hughes",14,England,CM;CDM,700,"  gold non-rare",75
1808,Brighton,29682,13,Brighton,"Solly March",14,England,LWB;LB;RM,700,"  gold non-rare",75
2,"Aston Villa",29704,13,"Aston Villa","Robin Olsen",46,Sweden,GK,700,"  gold non-rare",75
95,"Leicester City",29755,13,"Leicester City","Danny Ward",50,Wales,GK,700,"  gold non-rare",75
7,Everton,30333,13,Everton,"Alex Iwobi",133,Nigeria,RM;RWB;LM;RW,700,"  gold non-rare",75
1943,"AFC Bournemouth",30381,13,"AFC Bournemouth","Jefferson Lerma",56,Colombia,CDM;CM,700,"  gold non-rare",75
1943,"AFC Bournemouth",30910,13,"AFC Bournemouth","Philip Billing",13,Denmark,CM;CAM,700,"  gold non-rare",75
144,Fulham,31083,13,Fulham,"Tosin Adarabioyo",14,England,CB,700,"  gold non-rare",75
144,Fulham,31218,13,Fulham,"Marek Rodák",43,Slovakia,GK,700,"  gold non-rare",75
2,"Aston Villa",31224,13,"Aston Villa","Marvelous Nakamba",148,Zimbabwe,CDM;CM,750,"  gold non-rare",75
13,"Newcastle Utd",31275,13,"Newcastle Utd",Joelinton,54,Brazil,CM;ST,700,"  gold non-rare",75
1925,Brentford,31394,13,Brentford,"Kristoffer Ajer",36,Norway,CB;RB,700,"  gold non-rare",75
1925,Brentford,31445,13,Brentford,"Rico Henry",14,England,LWB;LB,700,"  gold rare",75
7,Everton,31525,13,Everton,"Mason Holgate",14,England,CB;RB,700,"  gold non-rare",75
1943,"AFC Bournemouth",31603,13,"AFC Bournemouth","Dominic Solanke",14,England,ST;CF,700,"  gold non-rare",75
7,Everton,32165,13,Everton,"Tom Davies",14,England,CM;CDM,700,"  gold non-rare",75
17,Southampton,32256,13,Southampton,"Joe Aribo",133,Nigeria,CM,700,"  gold rare",75
14,"Nott'm Forest",32692,13,"Nott'm Forest","Orel Mangala",7,Belgium,CM;CDM,700,"  gold non-rare",75
1925,Brentford,32810,13,Brentford,"Yoane Wissa",110,"Congo DR",LW;LM;ST,700,"  gold non-rare",75
18,Spurs,32998,13,Spurs,"Ryan Sessegnon",14,England,LWB;LB,700,"  gold non-rare",75
14,"Nott'm Forest",33025,13,"Nott'm Forest","Morgan Gibbs-White",14,England,CAM;RM;ST,700,"  gold non-rare",75
13,"Newcastle Utd",33262,13,"Newcastle Utd","Joseph Willock",14,England,CM;CAM,700,"  gold non-rare",75
1925,Brentford,33472,13,Brentford,"Ethan Pinnock",82,Jamaica,CB,750,"  gold non-rare",75
8,"Leeds United",33949,13,"Leeds United","Junior Firpo",45,Spain,LB;LWB,700,"  gold non-rare",75
1,Arsenal,34087,13,Arsenal,"Albert Sambi Lokonga",7,Belgium,CM;CDM,3K,"  gold non-rare",75
1808,Brighton,34211,13,Brighton,"Tariq Lamptey",117,Ghana,RWB;RB,700,"  gold non-rare",75
1925,Brentford,34330,13,Brentford,"Bryan Mbeumo",103,Cameroon,RW;RM;ST,700,"  gold non-rare",75
1925,Brentford,35433,13,Brentford,"Aaron Hickey",42,Scotland,LWB;RWB;LB,700,"  gold non-rare",75
14,"Nott'm Forest",35634,13,"Nott'm Forest","Brennan Johnson",50,Wales,RW;RM;ST,700,"  gold non-rare",75
95,"Leicester City",36156,13,"Leicester City","Luke Thomas",14,England,LB;LWB,750,"  gold non-rare",75
5,Chelsea,36445,13,Chelsea,"Armando Broja",1,Albania,ST;CF,750,"  gold non-rare",75
144,Fulham,37952,13,Fulham,"Layvin Kurzawa",18,France,LB;LWB,700,"  gold non-rare",75
17,Southampton,38063,13,Southampton,"Ainsley Maitland-Niles",14,England,RWB;RB;RM,700,"  gold non-rare",75
8,"Leeds United",50726,13,"Leeds United","Maximilian Wöber",4,Austria,CB,700,"  gold non-rare",75
8,"Leeds United",51288,13,"Leeds United","Georginio Rutter",18,France,ST;CF,700,"  gold non-rare",75
110,Wolves,51295,13,Wolves,"Mario Lemina",115,Gabon,CM;CDM,700,"  gold non-rare",75
14,"Nott'm Forest",51809,13,"Nott'm Forest",Ayew,117,Ghana,ST;CF;RW,700,"  gold non-rare",75
13,"Newcastle Utd",51855,13,"Newcastle Utd","Anthony Gordon",14,England,LM;RM;LW,700,"  gold non-rare",75
144,Fulham,51870,13,Fulham,Cédric,38,Portugal,RB;RWB,750,"  gold non-rare",75
1799,"Crystal Palace",51875,13,"Crystal Palace","Albert Sambi Lokonga",7,Belgium,CM;CDM,700,"  gold non-rare",75
17,Southampton,51890,13,Southampton,"Kamaldeen Sulemana",117,Ghana,LW;LM;ST,700,"  gold non-rare",75
1943,"AFC Bournemouth",51930,13,"AFC Bournemouth","Matias Viña",60,Uruguay,LWB;LB;LM,700,"  gold non-rare",75
2,"Aston Villa",27868,13,"Aston Villa","Ashley Young",14,England,LM;LB;LW,750,"  silver rare",74
95,"Leicester City",27980,13,"Leicester City","Ryan Bertrand",14,England,LB;LWB,600,"  silver rare",74
14,"Nott'm Forest",27986,13,"Nott'm Forest","Wayne Hennessey",50,Wales,GK,650,"  silver rare",74
1799,"Crystal Palace",28326,13,"Crystal Palace","Joel Ward",14,England,RB;RWB,700,"  silver rare",74
7,Everton,28432,13,Everton,"Salomón Rondón",61,Venezuela,ST;CF,3.9K,"  silver rare",74
1799,"Crystal Palace",28514,13,"Crystal Palace","Nathaniel Clyne",14,England,RB;RWB,600,"  silver rare",74
1943,"AFC Bournemouth",28561,13,"AFC Bournemouth","Adam Smith",14,England,RB;RWB;LB,600,"  silver rare",74
144,Fulham,28648,13,Fulham,"Shane Duffy",25,"Republic of Ireland",CB,600,"  silver rare",74
8,"Leeds United",28674,13,"Leeds United","Mateusz Klich",37,Poland,CM;CDM,1.2K,"  silver rare",74
95,"Leicester City",28953,13,"Leicester City","Nampalys Mendy",136,Senegal,CDM;CM,600,"  silver rare",74
144,Fulham,29385,13,Fulham,"Bobby Decordova-Reid",82,Jamaica,RM;CAM;RW,700,"  silver rare",74
1799,"Crystal Palace",29647,13,"Crystal Palace","Luka Milivojević",51,Serbia,CDM;CM,600,"  silver rare",74
13,"Newcastle Utd",29716,13,"Newcastle Utd","Emil Krafth",46,Sweden,RB;RWB;CB,600,"  silver rare",74
13,"Newcastle Utd",30017,13,"Newcastle Utd","Javier Manquillo Gaitán",45,Spain,RB;RWB,650,"  silver rare",74
1943,"AFC Bournemouth",30363,13,"AFC Bournemouth","Ryan Christie",42,Scotland,RW;RM,600,"  silver rare",74
144,Fulham,30616,13,Fulham,"Kenny Tete",34,Netherlands,RB;RWB,850,"  silver rare",74
1799,"Crystal Palace",30961,13,"Crystal Palace","Jaïro Riedewald",34,Netherlands,CDM;CM,650,"  silver rare",74
17,Southampton,31038,13,Southampton,"Adam Armstrong",14,England,ST;CF;LW,1.2K,"  silver rare",74
1943,"AFC Bournemouth",31399,13,"AFC Bournemouth","Lewis Cook",14,England,CM;CDM,600,"  silver rare",74
144,Fulham,32066,13,Fulham,"Antonee Robinson",95,"United States",LB;LWB,800,"  silver rare",74
1925,Brentford,32116,13,Brentford,"Mathias Jensen",13,Denmark,CM;CDM,600,"  silver rare",74
14,"Nott'm Forest",32198,13,"Nott'm Forest","Joe Worrall",14,England,CB,600,"  silver rare",74
11,"Manchester Utd",32327,13,"Manchester Utd","Axel Tuanzebe",14,England,CB,6.8K,"  silver rare",74
1925,Brentford,32885,13,Brentford,"Vitaly Janelt",21,Germany,CM;CB;CDM,600,"  silver rare",74
18,Spurs,33116,13,Spurs,"Japhet Tanganga",14,England,RWB;RB;CB,600,"  silver rare",74
13,"Newcastle Utd",33222,13,"Newcastle Utd","Sean Longstaff",14,England,CM,600,"  silver rare",74
95,"Leicester City",33273,13,"Leicester City","Kiernan Dewsbury-Hall",14,England,CM;CDM,600,"  silver rare",74
17,Southampton,33303,13,Southampton,"Moussa Djenepo",126,Mali,LM;RM;LW,600,"  silver rare",74
17,Southampton,33610,13,Southampton,"Ibrahima Diallo",18,France,CDM;CM,650,"  silver rare",74
1808,Brighton,33679,13,Brighton,"Jakub Moder",37,Poland,CDM;CM;LM,600,"  silver rare",74
10,"Manchester City",34061,13,"Manchester City","Sergio Gómez Martín",45,Spain,LB;LWB;RM;LM,600,"  silver rare",74
19,"West Ham",34070,13,"West Ham","Ben Johnson",14,England,RB;RWB;LB,650,"  silver rare",74
8,"Leeds United",35161,13,"Leeds United","Brenden Aaronson",95,"United States",CAM;CM,750,"  silver rare",74
1799,"Crystal Palace",35508,13,"Crystal Palace","Chris Richards",95,"United States",CB,600,"  silver rare",74
1808,Brighton,36332,13,Brighton,"Kaoru Mitoma",163,Japan,LM;LWB;LW,650,"  silver rare",74
7,Everton,36581,13,Everton,"Amadou Onana",7,Belgium,CDM;CM,600,"  silver rare",74
11,"Manchester Utd",36669,13,"Manchester Utd","Anthony Elanga",46,Sweden,RW;RM;LW,900,"  silver rare",74
1943,"AFC Bournemouth",37961,13,"AFC Bournemouth","Jack Stephens",14,England,CB,600,"  silver rare",74
5,Chelsea,51262,13,Chelsea,"Mykhailo Mudryk",49,Ukraine,LM;CAM;LW,1.7K,"  silver rare",74
11,"Manchester Utd",27922,13,"Manchester Utd","Tom Heaton",14,England,GK,650,"  silver rare",73
19,"West Ham",27979,13,"West Ham","Darren Randolph",25,"Republic of Ireland",GK,1.4K,"  silver rare",73
13,"Newcastle Utd",28327,13,"Newcastle Utd","Matt Ritchie",42,Scotland,RM;LB;RW,600,"  silver rare",73
8,"Leeds United",28758,13,"Leeds United","Adam Forshaw",14,England,CDM;CM,550,"  silver rare",73
11,"Manchester Utd",28807,13,"Manchester Utd","Phil Jones",14,England,CB,700,"  silver rare",73
144,Fulham,29328,13,Fulham,"Neeskens Kebano",110,"Congo DR",LM;LW,600,"  silver rare",73
1799,"Crystal Palace",29341,13,"Crystal Palace","Jack Butland",14,England,GK,2.5K,"  silver rare",73
13,"Newcastle Utd",29463,13,"Newcastle Utd","Paul Dummett",50,Wales,LB;CB;LWB,600,"  silver rare",73
144,Fulham,29596,13,Fulham,"Nathaniel Chalobah",14,England,CDM;CM,1.3K,"  silver rare",73
13,"Newcastle Utd",29620,13,"Newcastle Utd","Jacob Murphy",14,England,RM;RWB;RW,650,"  silver non-rare",73
1943,"AFC Bournemouth",30340,13,"AFC Bournemouth","Ben Pearson",14,England,CDM,900,"  silver rare",73
1943,"AFC Bournemouth",30661,13,"AFC Bournemouth","Kieffer Moore",50,Wales,ST;CF,550,"  silver rare",73
1943,"AFC Bournemouth",30964,13,"AFC Bournemouth","Jack Stacey",14,England,RB;RWB,600,"  silver rare",73
14,"Nott'm Forest",31669,13,"Nott'm Forest","Scott McKenna",42,Scotland,CB,550,"  silver rare",73
95,"Leicester City",31940,13,"Leicester City","Daniel Iversen",13,Denmark,GK,650,"  silver rare",73
1925,Brentford,32322,13,Brentford,"Josh Dasilva",14,England,CM;CAM,650,"  silver rare",73
1,Arsenal,32324,13,Arsenal,"Reiss Nelson",14,England,RW;RM;LW,600,"  silver rare",73
1943,"AFC Bournemouth",32332,13,"AFC Bournemouth","Lloyd Kelly",14,England,CB,550,"  silver rare",73
1943,"AFC Bournemouth",32450,13,"AFC Bournemouth","Mark Travers",25,"Republic of Ireland",GK,600,"  silver rare",73
14,"Nott'm Forest",32857,13,"Nott'm Forest","Omar Richards",14,England,LB;LWB,600,"  silver rare",73
7,Everton,32886,13,Everton,"Rúben Vinagre",38,Portugal,LWB;LB,600,"  silver rare",73
14,"Nott'm Forest",32960,13,"Nott'm Forest","Ryan Yates",14,England,CDM;CM,600,"  silver rare",73
14,"Nott'm Forest",33094,13,"Nott'm Forest","Lewis O'Brien",14,England,CM;CDM;LM,600,"  silver rare",73
1,Arsenal,33189,13,Arsenal,"Eddie Nketiah",14,England,ST;CF,1.5K,"  silver rare",73
1925,Brentford,33625,13,Brentford,"Frank Onyeka",133,Nigeria,CDM;CM,650,"  silver rare",73
9,Liverpool,33886,13,Liverpool,"Caoimhin Kelleher",25,"Republic of Ireland",GK,950,"  silver rare",73
9,Liverpool,33893,13,Liverpool,"Nathaniel Phillips",14,England,CB,650,"  silver rare",73
11,"Manchester Utd",34408,13,"Manchester Utd","Brandon Williams",14,England,LB;RB;LWB,650,"  silver rare",73
9,Liverpool,34922,13,Liverpool,"Harvey Elliott",14,England,CAM;CM;RW,1.2K,"  silver rare",73
17,Southampton,35189,13,Southampton,"Armel Bella Kotchap",21,Germany,CB,1.4K,"  silver rare",73
9,Liverpool,36524,13,Liverpool,"Fabio Carvalho",38,Portugal,CAM;RM;CM,1.1K,"  silver rare",73
14,"Nott'm Forest",38324,13,"Nott'm Forest","Loïc Badé",18,France,CB,1K,"  silver non-rare",73
1,Arsenal,48000,13,Arsenal,"Marcus Vincius Oliveira Alencar",54,Brazil,RM;LM;RW,3K,"  silver rare",73
11,"Manchester Utd",51270,13,"Manchester Utd","Jack Butland",14,England,GK,600,"  silver rare",73
110,Wolves,51869,13,Wolves,"Daniel Bentley",14,England,GK,600,"  silver rare",73
1943,"AFC Bournemouth",51932,13,"AFC Bournemouth","Darren Randolph",25,"Republic of Ireland",GK,700,"  silver rare",73
1943,"AFC Bournemouth",51936,13,"AFC Bournemouth","Illia Zabarnyi",49,Ukraine,CB,600,"  silver rare",73
17,Southampton,27937,13,Southampton,"Theo Walcott",14,England,RM;RW,600,"  silver non-rare",72
1799,"Crystal Palace",28021,13,"Crystal Palace","James Tomkins",14,England,CB,550,"  silver rare",72
1943,"AFC Bournemouth",28453,13,"AFC Bournemouth","Junior Stanislas",14,England,LW;LM;RW,600,"  silver rare",72
14,"Nott'm Forest",28678,13,"Nott'm Forest","Steve Cook",14,England,CB,550,"  silver non-rare",72
9,Liverpool,28802,13,Liverpool,Adrián,45,Spain,GK,700,"  silver non-rare",72
14,"Nott'm Forest",29621,13,"Nott'm Forest","Harry Toffolo",14,England,LWB;LB,550,"  silver non-rare",72
1943,"AFC Bournemouth",30341,13,"AFC Bournemouth","Joe Rothwell",14,England,CM,550,"  silver rare",72
1925,Brentford,31363,13,Brentford,"Sergi Canós Tenés",45,Spain,LW;RWB;LWB;LM,2.5K,"  silver non-rare",72
17,Southampton,32192,13,Southampton,"Lyanco Neves Vojnovic",54,Brazil,CB,700,"  silver non-rare",72
13,"Newcastle Utd",32298,13,"Newcastle Utd","Jamal Lewis",35,"Northern Ireland",LB;LWB,550,"  silver rare",72
1943,"AFC Bournemouth",33286,13,"AFC Bournemouth","Marcus Tavernier",14,England,CAM;CM,600,"  silver rare",72
1943,"AFC Bournemouth",34465,13,"AFC Bournemouth","Jaidon Anthony",14,England,LW;LM;ST,550,"  silver non-rare",72
8,"Leeds United",34890,13,"Leeds United","Joe Gelhardt",14,England,ST;CAM;CF,1.3K,"  silver rare",72
7,Everton,38220,13,Everton,"James Garner",14,England,CDM;CM,550,"  silver non-rare",72
1808,Brighton,38253,13,Brighton,"Billy Gilmour",42,Scotland,CM;CDM,550,"  silver non-rare",72
95,"Leicester City",51845,13,"Leicester City","Harry Souttar",195,Australia,CB,600,"  silver rare",72
2,"Aston Villa",28622,13,"Aston Villa","Jed Steer",14,England,GK,600,"  silver non-rare",71
1943,"AFC Bournemouth",30068,13,"AFC Bournemouth","Jamal Lowe",82,Jamaica,ST;CF;RW;LW,5.1K,"  silver rare",71
1943,"AFC Bournemouth",32558,13,"AFC Bournemouth","Chris Mepham",50,Wales,CB,600,"  silver non-rare",71
14,"Nott'm Forest",32725,13,"Nott'm Forest","Sam Surridge",14,England,ST;CF,600,"  silver non-rare",71
14,"Nott'm Forest",34340,13,"Nott'm Forest","Neco Williams",50,Wales,RB;RWB,600,"  silver non-rare",71
1925,Brentford,34449,13,Brentford,"Keane Lewis-Potter",14,England,LW;LM;ST,600,"  silver non-rare",71
1808,Brighton,36952,13,Brighton,"Jan Paul van Hecke",34,Netherlands,CB,700,"  silver non-rare",71
18,Spurs,37146,13,Spurs,"Pape Matar Sarr",136,Senegal,CM,500,"  silver non-rare",71
1,Arsenal,51278,13,Arsenal,"Jakub Kiwior",37,Poland,CDM;CB,600,"  silver rare",71
17,Southampton,51302,13,Southampton,"Carlos Alcaraz",52,Argentina,CAM;CM;LM,1.6K,"  silver non-rare",71
17,Southampton,51895,13,Southampton,"James Bree",14,England,RWB;RB,550,"  silver non-rare",71
144,Fulham,28903,13,Fulham,"Tim Ream",95,"United States",CB,550,"  silver rare",70
5,Chelsea,29447,13,Chelsea,"Marcus Bettinelli",14,England,GK,550,"  silver non-rare",70
1943,"AFC Bournemouth",29977,13,"AFC Bournemouth","Emiliano Marcondes",13,Denmark,CAM;CM,4K,"  silver non-rare",70
19,"West Ham",33740,13,"West Ham","Flynn Downes",14,England,CDM;CM,600,"  silver non-rare",70
17,Southampton,34442,13,Southampton,"Gavin Bazunu",25,"Republic of Ireland",GK,600,"  silver non-rare",70
14,"Nott'm Forest",35009,13,"Nott'm Forest","Giulian Biancone",18,France,CB;RWB;LWB,600,"  silver rare",70
11,"Manchester Utd",35984,13,"Manchester Utd","Facundo Pellistri",60,Uruguay,RM;RW,650,"  silver non-rare",70
1808,Brighton,36422,13,Brighton,"Moisés Caicedo",57,Ecuador,CM,550,"  silver rare",70
1943,"AFC Bournemouth",37099,13,"AFC Bournemouth","Jordan Zemura",148,Zimbabwe,LB;LWB,600,"  silver non-rare",70
1808,Brighton,37671,13,Brighton,"Levi Colwill",14,England,CB,600,"  silver non-rare",70
17,Southampton,44198,13,Southampton,"Willy Caballero",52,Argentina,GK,550,"  silver rare",70
2,"Aston Villa",46268,13,"Aston Villa","Cameron Archer",14,England,ST;CF;RW,3.5K,"  silver non-rare",70
1925,Brentford,51298,13,Brentford,"Kevin Schade",21,Germany,RM;RW,600,"  silver rare",70
5,Chelsea,51833,13,Chelsea,"Nathan Baxter",14,England,GK,600,"  silver rare",70
10,"Manchester City",51850,13,"Manchester City","Máximo Perrone",52,Argentina,CM;CDM,600,"  silver rare",70
1943,"AFC Bournemouth",51940,13,"AFC Bournemouth","Antoine Semenyo",117,Ghana,ST;RM;CF;RW,600,"  silver rare",70
110,Wolves,26489,13,Wolves,Toti,38,Portugal,CB,600,"  silver rare",69
14,"Nott'm Forest",28509,13,"Nott'm Forest","Lyle Taylor",84,Montserrat,ST;CF,550,"  silver non-rare",69
14,"Nott'm Forest",28759,13,"Nott'm Forest","Jack Colback",14,England,CDM;LWB;CM,550,"  silver non-rare",69
14,"Nott'm Forest",30738,13,"Nott'm Forest",Cafú,38,Portugal,CDM;CAM,600,"  silver rare",69
144,Fulham,31078,13,Fulham,"Josh Onomah",14,England,CM;CAM,3.5K,"  silver non-rare",69
1925,Brentford,33393,13,Brentford,"Mads Roerslev",13,Denmark,RWB;RB,550,"  silver non-rare",69
1943,"AFC Bournemouth",33582,13,"AFC Bournemouth","Siriki Dembélé",42,Scotland,ST;CF;LW,4.6K,"  silver rare",69
1925,Brentford,33845,13,Brentford,"Shandon Baptiste",77,Grenada,CM;CDM,550,"  silver non-rare",69
8,"Leeds United",35736,13,"Leeds United","Crysencio Summerville",34,Netherlands,RM;LM;RW,1.5K,"  silver rare",69
11,"Manchester Utd",35930,13,"Manchester Utd","Di'Shon Bernard",14,England,CB;RB,1.5K,"  silver non-rare",69
17,Southampton,36690,13,Southampton,"Sékou Mara",18,France,ST;CF,650,"  silver non-rare",69
8,"Leeds United",38360,13,"Leeds United","Wilfried Gnonto",27,Italy,ST;LM;CF,700,"  silver rare",69
110,Wolves,46571,13,Wolves,"Francisco Jorge Tavares Oliveira",38,Portugal,RW;RM;LW,650,"  silver rare",69
95,"Leicester City",51273,13,"Leicester City","Victor Kristiansen",13,Denmark,LB;LWB,550,"  silver non-rare",69
110,Wolves,26483,13,Wolves,"Matija Šarkic",15,Montenegro,GK,1.2K,"  silver non-rare",68
1925,Brentford,32397,13,Brentford,"Saman Ghoddos",161,Iran,CAM;ST;LW,600,"  silver rare",68
1799,"Crystal Palace",34282,13,"Crystal Palace","Nathan Ferguson",14,England,LB;RB;LWB,550,"  silver non-rare",68
8,"Leeds United",36167,13,"Leeds United","Cody Drameh",14,England,RWB;RB,700,"  silver non-rare",68
7,Everton,50711,13,Everton,"Ellis Simms",14,England,ST;CF,550,"  silver non-rare",68
110,Wolves,26542,13,Wolves,"Connor Ronan",25,"Republic of Ireland",CM,3.7K,"  silver non-rare",67
13,"Newcastle Utd",28882,13,"Newcastle Utd","Mark Gillespie",14,England,GK,550,"  silver non-rare",67
