clubId,clubName,id,leagueId,leagueName,name,nationId,nationName,positions,priceText,qualityAndRarity,rating
13,"Newcastle Utd",27380,13,"Newcastle Utd","Jonjo Shelvey",14,England,CM;CDM,2.4K,"  gold non-rare",77
18,Spurs,27384,13,Spurs,"Oliver Skipp",14,England,CDM;CM,500,"  gold non-rare",77
17,Southampton,27388,13,Southampton,"Mohammed Salisu",117,Ghana,CB,500,"  gold non-rare",77
1,Arsenal,27389,13,Arsenal,"Matt Turner",95,"United States",GK,500,"  gold non-rare",77
1,Arsenal,27392,13,Arsenal,"Fábio Vieira",38,Portugal,CAM;RM,500,"  gold non-rare",77
1,Arsenal,27394,13,Arsenal,"Rob Holding",14,England,CB,500,"  gold non-rare",77
95,"Leicester City",27397,13,"Leicester City","Wout Faes",7,Belgium,CB,500,"  gold non-rare",77
13,"Newcastle Utd",27398,13,"Newcastle Utd","Dan Burn",14,England,CB;LB,500,"  gold non-rare",77
7,Everton,27401,13,Everton,"Yerry Mina",56,Colombia,CB,500,"  gold non-rare",77
144,Fulham,27402,13,Fulham,"Issa Diop",18,France,CB,500,"  gold non-rare",77
13,"Newcastle Utd",27405,13,"Newcastle Utd","Matt Targett",14,England,LB;LWB,550,"  gold non-rare",77
18,Spurs,35032,13,Spurs,"Bryan Gil Salvatierra",45,Spain,LM;RM;LW,2K,"  gold non-rare",77
5,Chelsea,50705,13,Chelsea,"Benoît Badiashile",18,France,CB,500,"  gold non-rare",77
17,Southampton,50737,13,Southampton,"Mislav Oršic",10,Croatia,LW;LM;ST,500,"  gold non-rare",77
5,Chelsea,51260,13,Chelsea,"Noni Madueke",14,England,RW;RM,500,"  gold non-rare",77
14,"Nott'm Forest",51806,13,"Nott'm Forest",Kouyaté,136,Senegal,CDM;CB;CM,500,"  gold non-rare",77
144,Fulham,51866,13,Fulham,"Saša Lukic",51,Serbia,CM,550,"  gold non-rare",77
14,"Nott'm Forest",51896,13,"Nott'm Forest","Jonjo Shelvey",14,England,CM;CDM,600,"  gold non-rare",77
110,Wolves,26487,13,Wolves,"Rayan Aït Nouri",18,France,LWB;LB,500,"  gold non-rare",76
18,Spurs,28001,13,Spurs,"Fraser Forster",14,England,GK,500,"  gold non-rare",76
7,Everton,28131,13,Everton,"Séamus Coleman",25,"Republic of Ireland",RB;RWB,600,"  gold non-rare",76
8,"Leeds United",28456,13,"Leeds United","Liam Cooper",42,Scotland,CB,500,"  gold non-rare",76
13,"Newcastle Utd",28610,13,"Newcastle Utd","Chris Wood",198,"New Zealand",ST;CF,700,"  gold non-rare",76
7,Everton,28803,13,Everton,"Andros Townsend",14,England,RM;RW,500,"  gold non-rare",76
1799,"Crystal Palace",29124,13,"Crystal Palace","Jeffrey Schlupp",117,Ghana,LM;CM;LW,500,"  gold non-rare",76
17,Southampton,29271,13,Southampton,"Stuart Armstrong",42,Scotland,RM;CM;RW,500,"  gold non-rare",76
17,Southampton,29372,13,Southampton,"Mohamed Elyounoussi",36,Norway,LM;RM;ST;LW,500,"  gold non-rare",76
1808,Brighton,29710,13,Brighton,"Adam Webster",14,England,CB,500,"  gold non-rare",76
13,"Newcastle Utd",29729,13,"Newcastle Utd","Ryan Fraser",42,Scotland,RM;LM;RW,500,"  gold non-rare",76
1925,Brentford,29983,13,Brentford,"Christian Nørgaard",13,Denmark,CDM;CM,500,"  gold non-rare",76
2,"Aston Villa",30009,13,"Aston Villa","Morgan Sanson",18,France,CM,3.6K,"  gold non-rare",76
8,"Leeds United",30215,13,"Leeds United","Diego Llorente",45,Spain,CB,1.7K,"  gold non-rare",76
95,"Leicester City",30243,13,"Leicester City","Daniel Amartey",117,Ghana,CB;CDM,500,"  gold non-rare",76
1,Arsenal,30264,13,Arsenal,"Mohamed Elneny",111,Egypt,CDM;CM,500,"  gold non-rare",76
5,Chelsea,30336,13,Chelsea,"Ruben Loftus-Cheek",14,England,CM;RM,600,"  gold non-rare",76
95,"Leicester City",30552,13,"Leicester City","Ayoze Pérez Gutiérrez",45,Spain,RW;RM,1.2K,"  gold non-rare",76
1943,"AFC Bournemouth",30859,13,"AFC Bournemouth","David Brooks",50,Wales,RW;RM,500,"  gold non-rare",76
144,Fulham,30909,13,Fulham,"Harry Wilson",50,Wales,RM;CAM;RW,500,"  gold non-rare",76
1925,Brentford,30935,13,Brentford,"David Raya Martin",45,Spain,GK,500,"  gold non-rare",76
17,Southampton,31691,13,Southampton,"Ché Adams",42,Scotland,ST;CF,500,"  gold non-rare",76
19,"West Ham",31708,13,"West Ham","Thilo Kehrer",21,Germany,CB;RB,500,"  gold non-rare",76
5,Chelsea,32236,13,Chelsea,Chalobah,14,England,CB;CDM;CM,500,"  gold non-rare",76
17,Southampton,32302,13,Southampton,"Romain Perraud",18,France,LB;LWB,500,"  gold non-rare",76
95,"Leicester City",32342,13,"Leicester City","James Justin",14,England,LB;RB;LWB,550,"  gold non-rare",76
8,"Leeds United",32525,13,"Leeds United","Tyler Adams",95,"United States",CDM;RWB;CM,1K,"  gold rare",76
1799,"Crystal Palace",32655,13,"Crystal Palace","Odsonne Edouard",18,France,ST;CF;LW,1K,"  gold rare",76
1799,"Crystal Palace",32980,13,"Crystal Palace","Eberechi Eze",14,England,CAM;CM;LM,500,"  gold non-rare",76
8,"Leeds United",33008,13,"Leeds United","Marc Roca Junqué",45,Spain,CDM;CM,500,"  gold non-rare",76
1799,"Crystal Palace",33080,13,"Crystal Palace","Jean-Philippe Mateta",18,France,ST;CF,500,"  gold non-rare",76
8,"Leeds United",33095,13,"Leeds United","Robin Koch",21,Germany,CB;CDM,500,"  gold non-rare",76
14,"Nott'm Forest",33526,13,"Nott'm Forest","Emmanuel Dennis",133,Nigeria,ST;RM;LM;CF,1K,"  gold rare",76
8,"Leeds United",33586,13,"Leeds United","Pascal Struijk",34,Netherlands,CB;CDM,500,"  gold non-rare",76
95,"Leicester City",33687,13,"Leicester City","Boubakary Soumaré",18,France,CDM;CM,500,"  gold non-rare",76
1808,Brighton,33689,13,Brighton,"Alexis Mac Allister",52,Argentina,CAM;CM,500,"  gold non-rare",76
1799,"Crystal Palace",33898,13,"Crystal Palace","Tyrick Mitchell",14,England,LB;LWB,550,"  gold non-rare",76
1925,Brentford,34014,13,Brentford,"Mikkel Damsgaard",13,Denmark,LM;LW,500,"  gold non-rare",76
9,Liverpool,34215,13,Liverpool,"Curtis Jones",14,England,CM,550,"  gold non-rare",76
1799,"Crystal Palace",34246,13,"Crystal Palace","Cheick Doucouré",126,Mali,CM;CDM,550,"  gold non-rare",76
1808,Brighton,34371,13,Brighton,"Enock Mwepu",147,Zambia,CM;CDM;CAM,3.7K,"  gold rare",76
7,Everton,34382,13,Everton,"Dwight McNeil",14,England,LM;RM;LW,500,"  gold non-rare",76
7,Everton,34614,13,Everton,"Vitaliy Mykolenko",49,Ukraine,LB;LWB,550,"  gold non-rare",76
144,Fulham,35035,13,Fulham,"Manor Solomon",26,Israel,LM;RM;CAM;LW,500,"  gold non-rare",76
1799,"Crystal Palace",35247,13,"Crystal Palace","Michael Olise",18,France,RW;RM;CAM,500,"  gold non-rare",76
7,Everton,37999,13,Everton,"Neal Maupay",18,France,ST;CF,500,"  gold non-rare",76
2,"Aston Villa",38004,13,"Aston Villa","Leander Dendoncker",7,Belgium,CM;CB,600,"  gold non-rare",76
2,"Aston Villa",38030,13,"Aston Villa","Jan Bednarek",37,Poland,CB,800,"  gold non-rare",76
144,Fulham,38238,13,Fulham,"Carlos Vinícius Alves Morais",54,Brazil,ST;CF,500,"  gold non-rare",76
144,Fulham,44556,13,Fulham,"Andreas Hugo Hoelgebaum Pereira",54,Brazil,CAM;RM;CM,500,"  gold non-rare",76
14,"Nott'm Forest",51307,13,"Nott'm Forest","Chris Wood",198,"New Zealand",ST;CF,500,"  gold non-rare",76
2,"Aston Villa",51830,13,"Aston Villa","Bertrand Traoré",101,"Burkina Faso",RM;RW,500,"  gold non-rare",76
95,"Leicester City",51841,13,"Leicester City","Mateus Tetê",54,Brazil,RW;RM,500,"  gold non-rare",76
17,Southampton,51887,13,Southampton,"Jan Bednarek",37,Poland,CB,500,"  gold non-rare",76
2,"Aston Villa",26314,13,"Aston Villa","Jacob Ramsey",14,England,CM;CAM,1.1K,"  gold rare",75
7,Everton,26315,13,Everton,"Anthony Gordon",14,England,LM;RM;LW,600,"  gold non-rare",75
17,Southampton,26318,13,Southampton,"Tino Livramento",14,England,RB;RWB,550,"  gold non-rare",75
18,Spurs,26338,13,Spurs,"Djed Spence",14,England,RWB;RB,1.3K,"  gold non-rare",75
110,Wolves,26488,13,Wolves,"Nathan Collins",25,"Republic of Ireland",CB;RB,500,"  gold non-rare",75
1799,"Crystal Palace",27996,13,"Crystal Palace","James McArthur",42,Scotland,CDM;CM,500,"  gold non-rare",75
7,Everton,28007,13,Everton,"Asmir Begović",8,"Bosnia and Herzegovina",GK,500,"  gold non-rare",75
1808,Brighton,28141,13,Brighton,"Adam Lallana",14,England,CM,550,"  gold non-rare",75
95,"Leicester City",28201,13,"Leicester City","Marc Albrighton",14,England,RM;RWB;RW,950,"  gold non-rare",75
1808,Brighton,28312,13,Brighton,"Danny Welbeck",14,England,ST;CF,500,"  gold non-rare",75
8,"Leeds United",28315,13,"Leeds United","Luke Ayling",14,England,RB;RWB;CB,550,"  gold non-rare",75
17,Southampton,28439,13,Southampton,"Alex McCarthy",14,England,GK,500,"  gold non-rare",75
13,"Newcastle Utd",28709,13,"Newcastle Utd","Karl Darlow",14,England,GK,600,"  gold non-rare",75
1925,Brentford,28780,13,Brentford,"Pontus Jansson",46,Sweden,CB,500,"  gold non-rare",75
144,Fulham,28818,13,Fulham,"Tom Cairney",42,Scotland,CM;CAM,500,"  gold non-rare",75
8,"Leeds United",28828,13,"Leeds United","Joel Robles Blázquez",45,Spain,GK,500,"  gold non-rare",75
1799,"Crystal Palace",28862,13,"Crystal Palace","Jordan Ayew",117,Ghana,RW;RM;ST,500,"  gold non-rare",75
1,Arsenal,29160,13,Arsenal,Cédric,38,Portugal,RB;RWB,800,"  gold non-rare",75
95,"Leicester City",29318,13,"Leicester City","Jannik Vestergaard",13,Denmark,CB,500,"  gold non-rare",75
13,"Newcastle Utd",29382,13,"Newcastle Utd","Jamaal Lascelles",14,England,CB,500,"  gold non-rare",75
8,"Leeds United",29390,13,"Leeds United","Stuart Dallas",35,"Northern Ireland",CM;LB;CDM,550,"  gold non-rare",75
1943,"AFC Bournemouth",29544,13,"AFC Bournemouth","Ryan Fredericks",14,England,RB;RWB,550,"  gold non-rare",75
2,"Aston Villa",29610,13,"Aston Villa","Calum Chambers",14,England,CB;RB;CDM,500,"  gold non-rare",75
144,Fulham,29611,13,Fulham,"Harrison Reed",14,England,CDM;CM,500,"  gold non-rare",75
1799,"Crystal Palace",29617,13,"Crystal Palace","Sam Johnstone",14,England,GK,500,"  gold non-rare",75
1799,"Crystal Palace",29662,13,"Crystal Palace","Will Hughes",14,England,CM;CDM,500,"  gold non-rare",75
1808,Brighton,29682,13,Brighton,"Solly March",14,England,LWB;LB;RM,500,"  gold non-rare",75
2,"Aston Villa",29704,13,"Aston Villa","Robin Olsen",46,Sweden,GK,500,"  gold non-rare",75
95,"Leicester City",29755,13,"Leicester City","Danny Ward",50,Wales,GK,500,"  gold non-rare",75
7,Everton,30333,13,Everton,"Alex Iwobi",133,Nigeria,RM;RWB;LM;RW,500,"  gold non-rare",75
1943,"AFC Bournemouth",30381,13,"AFC Bournemouth","Jefferson Lerma",56,Colombia,CDM;CM,500,"  gold non-rare",75
1943,"AFC Bournemouth",30910,13,"AFC Bournemouth","Philip Billing",13,Denmark,CM;CAM,550,"  gold non-rare",75
144,Fulham,31083,13,Fulham,"Tosin Adarabioyo",14,England,CB,500,"  gold non-rare",75
144,Fulham,31218,13,Fulham,"Marek Rodák",43,Slovakia,GK,500,"  gold non-rare",75
2,"Aston Villa",31224,13,"Aston Villa","Marvelous Nakamba",148,Zimbabwe,CDM;CM,500,"  gold non-rare",75
13,"Newcastle Utd",31275,13,"Newcastle Utd",Joelinton,54,Brazil,CM;ST,550,"  gold non-rare",75
1925,Brentford,31394,13,Brentford,"Kristoffer Ajer",36,Norway,CB;RB,500,"  gold non-rare",75
1925,Brentford,31445,13,Brentford,"Rico Henry",14,England,LWB;LB,1K,"  gold rare",75
7,Everton,31525,13,Everton,"Mason Holgate",14,England,CB;RB,500,"  gold non-rare",75
1943,"AFC Bournemouth",31603,13,"AFC Bournemouth","Dominic Solanke",14,England,ST;CF,500,"  gold non-rare",75
7,Everton,32165,13,Everton,"Tom Davies",14,England,CM;CDM,550,"  gold non-rare",75
17,Southampton,32256,13,Southampton,"Joe Aribo",133,Nigeria,CM,1.2K,"  gold rare",75
14,"Nott'm Forest",32692,13,"Nott'm Forest","Orel Mangala",7,Belgium,CM;CDM,550,"  gold non-rare",75
1925,Brentford,32810,13,Brentford,"Yoane Wissa",110,"Congo DR",LW;LM;ST,500,"  gold non-rare",75
18,Spurs,32998,13,Spurs,"Ryan Sessegnon",14,England,LWB;LB,500,"  gold non-rare",75
14,"Nott'm Forest",33025,13,"Nott'm Forest","Morgan Gibbs-White",14,England,CAM;RM;ST,500,"  gold non-rare",75
13,"Newcastle Utd",33262,13,"Newcastle Utd","Joseph Willock",14,England,CM;CAM,550,"  gold non-rare",75
1925,Brentford,33472,13,Brentford,"Ethan Pinnock",82,Jamaica,CB,500,"  gold non-rare",75
8,"Leeds United",33949,13,"Leeds United","Junior Firpo",45,Spain,LB;LWB,550,"  gold non-rare",75
1,Arsenal,34087,13,Arsenal,"Albert Sambi Lokonga",7,Belgium,CM;CDM,4.1K,"  gold non-rare",75
1808,Brighton,34211,13,Brighton,"Tariq Lamptey",117,Ghana,RWB;RB,500,"  gold non-rare",75
1925,Brentford,34330,13,Brentford,"Bryan Mbeumo",103,Cameroon,RW;RM;ST,500,"  gold non-rare",75
1925,Brentford,35433,13,Brentford,"Aaron Hickey",42,Scotland,LWB;RWB;LB,500,"  gold non-rare",75
14,"Nott'm Forest",35634,13,"Nott'm Forest","Brennan Johnson",50,Wales,RW;RM;ST,500,"  gold non-rare",75
95,"Leicester City",36156,13,"Leicester City","Luke Thomas",14,England,LB;LWB,550,"  gold non-rare",75
5,Chelsea,36445,13,Chelsea,"Armando Broja",1,Albania,ST;CF,500,"  gold non-rare",75
144,Fulham,37952,13,Fulham,"Layvin Kurzawa",18,France,LB;LWB,550,"  gold non-rare",75
17,Southampton,38063,13,Southampton,"Ainsley Maitland-Niles",14,England,RWB;RB;RM,500,"  gold non-rare",75
8,"Leeds United",50726,13,"Leeds United","Maximilian Wöber",4,Austria,CB,500,"  gold non-rare",75
8,"Leeds United",51288,13,"Leeds United","Georginio Rutter",18,France,ST;CF,500,"  gold non-rare",75
110,Wolves,51295,13,Wolves,"Mario Lemina",115,Gabon,CM;CDM,550,"  gold non-rare",75
14,"Nott'm Forest",51809,13,"Nott'm Forest",Ayew,117,Ghana,ST;CF;RW,450,"  gold non-rare",75
13,"Newcastle Utd",51855,13,"Newcastle Utd","Anthony Gordon",14,England,LM;RM;LW,500,"  gold non-rare",75
144,Fulham,51870,13,Fulham,Cédric,38,Portugal,RB;RWB,600,"  gold non-rare",75
1799,"Crystal Palace",51875,13,"Crystal Palace","Albert Sambi Lokonga",7,Belgium,CM;CDM,550,"  gold non-rare",75
17,Southampton,51890,13,Southampton,"Kamaldeen Sulemana",117,Ghana,LW;LM;ST,500,"  gold non-rare",75
1943,"AFC Bournemouth",51930,13,"AFC Bournemouth","Matias Viña",60,Uruguay,LWB;LB;LM,500,"  gold non-rare",75
