clubId,clubName,id,leagueId,leagueName,name,nationId,nationName,positions,priceText,qualityAndRarity,rating
1943,"AFC Bournemouth",30381,13,"AFC Bournemouth","Jefferson Lerma",56,Colombia,CDM;CM,500,,75
1943,"AFC Bournemouth",30910,13,"AFC Bournemouth","Philip Billing",13,Denmark,CM;CAM,700,,75
144,Fulham,31083,13,Fulham,"Tosin Adarabioyo",14,England,CB,550,,75
144,Fulham,31218,13,Fulham,"Marek Rodák",43,Slovakia,GK,500,,75
2,"Aston Villa",31224,13,"Aston Villa","Marvelous Nakamba",148,Zimbabwe,CDM;CM,800,,75
13,"Newcastle Utd",31275,13,"Newcastle Utd",Joelinton,54,Brazil,CM;ST,800,,75
1925,Brentford,31394,13,Brentford,"Kristoffer Ajer",36,Norway,CB;RB,550,,75
1925,Brentford,31445,13,Brentford,"Rico Henry",14,England,LWB;LB,650,,75
7,Everton,31525,13,Everton,"Mason Holgate",14,England,CB;RB,550,,75
1943,"AFC Bournemouth",31603,13,"AFC Bournemouth","Dominic Solanke",14,England,ST;CF,500,,75
7,Everton,32165,13,Everton,"Tom Davies",14,England,CM;CDM,700,,75
17,Southampton,32256,13,Southampton,"Joe Aribo",133,Nigeria,CM,650,,75
14,"Nott'm Forest",32692,13,"Nott'm Forest","Orel Mangala",7,Belgium,CM;CDM,650,,75
1925,Brentford,32810,13,Brentford,"Yoane Wissa",110,"Congo DR",LW;LM;ST,500,,75
18,Spurs,32998,13,Spurs,"Ryan Sessegnon",14,England,LWB;LB,500,,75
14,"Nott'm Forest",33025,13,"Nott'm Forest","Morgan Gibbs-White",14,England,CAM;RM;ST,1.2K,,75
13,"Newcastle Utd",33262,13,"Newcastle Utd","Joseph Willock",14,England,CM;CAM,700,,75
1925,Brentford,33472,13,Brentford,"Ethan Pinnock",82,Jamaica,CB,550,,75
8,"Leeds United",33949,13,"Leeds United","Junior Firpo",45,Spain,LB;LWB,1K,,75
1,Arsenal,34087,13,Arsenal,"Albert Sambi Lokonga",7,Belgium,CM;CDM,2.4K,,75
1808,Brighton,34211,13,Brighton,"Tariq Lamptey",117,Ghana,RWB;RB,500,,75
1925,Brentford,34330,13,Brentford,"Bryan Mbeumo",103,Cameroon,RW;RM;ST,500,,75
1925,Brentford,35433,13,Brentford,"Aaron Hickey",42,Scotland,LWB;RWB;LB,500,,75
14,"Nott'm Forest",35634,13,"Nott'm Forest","Brennan Johnson",50,Wales,RW;RM;ST,550,,75
95,"Leicester City",36156,13,"Leicester City","Luke Thomas",14,England,LB;LWB,1K,,75
5,Chelsea,36445,13,Chelsea,"Armando Broja",1,Albania,ST;CF,500,,75
144,Fulham,37952,13,Fulham,"Layvin Kurzawa",18,France,LB;LWB,1.1K,,75
17,Southampton,38063,13,Southampton,"Ainsley Maitland-Niles",14,England,RWB;RB;RM,500,,75
8,"Leeds United",50726,13,"Leeds United","Maximilian Wöber",4,Austria,CB,600,,75
8,"Leeds United",51288,13,"Leeds United","Georginio Rutter",18,France,ST;CF,500,,75
110,Wolves,51295,13,Wolves,"Mario Lemina",115,Gabon,CM;CDM,650,,75
14,"Nott'm Forest",51809,13,"Nott'm Forest",Ayew,117,Ghana,ST;CF;RW,500,,75
13,"Newcastle Utd",51855,13,"Newcastle Utd","Anthony Gordon",14,England,LM;RM;LW,500,,75
144,Fulham,51870,13,Fulham,Cédric,38,Portugal,RB;RWB,1.5K,,75
1799,"Crystal Palace",51875,13,"Crystal Palace","Albert Sambi Lokonga",7,Belgium,CM;CDM,650,,75
17,Southampton,51890,13,Southampton,"Kamaldeen Sulemana",117,Ghana,LW;LM;ST,500,,75
